geo,name,year,pop,gdp,lifeExp,Continent,Country
ssd,South Sudan,1905,1942338.0,822.50809,36.62,Africa,South Sudan
ssd,South Sudan,1906,1958350.0,824.58997,36.8,Africa,South Sudan
ssd,South Sudan,1907,1974467.0,826.65576,36.98,Africa,South Sudan
ssd,South Sudan,1908,1990688.0,828.70553,37.16,Africa,South Sudan
ssd,South Sudan,1909,2007015.0,830.73936,37.34,Africa,South Sudan
ssd,South Sudan,1910,2023447.0,832.7573,37.52,Africa,South Sudan
ssd,South Sudan,1911,2039798.0,833.72503,37.7,Africa,South Sudan
ssd,South Sudan,1912,2056443.0,835.71407,37.89,Africa,South Sudan
ssd,South Sudan,1913,2073195.0,837.68743,38.07,Africa,South Sudan
ssd,South Sudan,1914,2090056.0,852.98917,38.25,Africa,South Sudan
ssd,South Sudan,1915,2107026.0,867.18309,38.43,Africa,South Sudan
ssd,South Sudan,1916,2124106.0,882.31981,38.61,Africa,South Sudan
ssd,South Sudan,1917,2141297.0,898.39178,38.79,Africa,South Sudan
ssd,South Sudan,1918,2150837.0,913.35955,15.07,Africa,South Sudan
ssd,South Sudan,1919,2160421.0,929.25801,39.15,Africa,South Sudan
ssd,South Sudan,1920,2170046.0,946.0797,39.33,Africa,South Sudan
ssd,South Sudan,1921,2179716.0,963.81718,39.51,Africa,South Sudan
ssd,South Sudan,1922,2189428.0,982.46307,39.69,Africa,South Sudan
ssd,South Sudan,1923,2199184.0,1002.01,39.88,Africa,South Sudan
ssd,South Sudan,1924,2208983.0,1021.45022,40.06,Africa,South Sudan
ssd,South Sudan,1925,2218825.0,1040.78415,40.24,Africa,South Sudan
ssd,South Sudan,1926,2228711.0,1061.00752,40.42,Africa,South Sudan
ssd,South Sudan,1927,2238642.0,1082.1131,40.6,Africa,South Sudan
ssd,South Sudan,1928,2248617.0,1103.10345,40.78,Africa,South Sudan
ssd,South Sudan,1929,2258636.0,1123.97904,40.96,Africa,South Sudan
ssd,South Sudan,1930,2268700.0,1145.72545,41.14,Africa,South Sudan
ssd,South Sudan,1931,2278808.0,1168.33557,41.32,Africa,South Sudan
ssd,South Sudan,1932,2288962.0,1190.82219,41.5,Africa,South Sudan
ssd,South Sudan,1933,2299161.0,1214.16339,41.68,Africa,South Sudan
ssd,South Sudan,1934,2309405.0,1237.37705,41.86,Africa,South Sudan
ssd,South Sudan,1935,2319695.0,1261.43626,42.05,Africa,South Sudan
ssd,South Sudan,1936,2330031.0,1285.36393,42.23,Africa,South Sudan
ssd,South Sudan,1937,2340413.0,1310.12819,42.41,Africa,South Sudan
ssd,South Sudan,1938,2350841.0,1335.72211,42.59,Africa,South Sudan
ssd,South Sudan,1939,2361315.0,1361.17615,42.77,Africa,South Sudan
ssd,South Sudan,1940,2371837.0,1387.45104,42.95,Africa,South Sudan
ssd,South Sudan,1941,2382405.0,1415.08953,43.37,Africa,South Sudan
ssd,South Sudan,1942,2393021.0,1442.07333,43.78,Africa,South Sudan
ssd,South Sudan,1943,2403683.0,1470.27826,44.21,Africa,South Sudan
ssd,South Sudan,1944,2414393.0,1498.73669,44.64,Africa,South Sudan
ssd,South Sudan,1945,2425151.0,1527.43239,45.07,Africa,South Sudan
ssd,South Sudan,1946,2435956.0,1557.2559,45.49,Africa,South Sudan
ssd,South Sudan,1947,2446810.0,1586.3702,45.92,Africa,South Sudan
ssd,South Sudan,1948,2457713.0,1617.45371,46.36,Africa,South Sudan
ssd,South Sudan,1949,2468664.0,1647.79855,46.8,Africa,South Sudan
ssd,South Sudan,1950,2493283.0,1647.82221,47.23,Africa,South Sudan
ssd,South Sudan,1951,2529620.0,1700.28303,47.27,Africa,South Sudan
ssd,South Sudan,1952,2569209.0,1711.18527,47.36,Africa,South Sudan
ssd,South Sudan,1953,2611733.0,1731.56095,47.51,Africa,South Sudan
ssd,South Sudan,1954,2657093.0,1785.31287,47.67,Africa,South Sudan
ssd,South Sudan,1955,2705082.0,1796.73876,47.81,Africa,South Sudan
ssd,South Sudan,1956,2754592.0,1814.2549,47.96,Africa,South Sudan
ssd,South Sudan,1957,2804096.0,1834.58416,48.08,Africa,South Sudan
ssd,South Sudan,1958,2848354.0,1835.79095,48.25,Africa,South Sudan
ssd,South Sudan,1959,2888785.0,1891.19075,48.4,Africa,South Sudan
ssd,South Sudan,1960,2931559.0,1864.07452,48.61,Africa,South Sudan
ssd,South Sudan,1961,2976724.0,1901.49549,48.83,Africa,South Sudan
ssd,South Sudan,1962,3024308.0,1932.22436,49.06,Africa,South Sudan
ssd,South Sudan,1963,3072669.0,1951.87045,48.45,Africa,South Sudan
ssd,South Sudan,1964,3129918.0,1694.04752,48.67,Africa,South Sudan
ssd,South Sudan,1965,3189835.0,1537.906,48.89,Africa,South Sudan
ssd,South Sudan,1966,3236423.0,1705.83692,49.06,Africa,South Sudan
ssd,South Sudan,1967,3277648.0,1754.01367,49.25,Africa,South Sudan
ssd,South Sudan,1968,3321528.0,1732.98589,49.53,Africa,South Sudan
ssd,South Sudan,1969,3365533.0,1473.56236,49.82,Africa,South Sudan
ssd,South Sudan,1970,3409614.0,1555.13847,50.08,Africa,South Sudan
ssd,South Sudan,1971,3468646.0,1564.20441,50.38,Africa,South Sudan
ssd,South Sudan,1972,3542497.0,1778.37272,50.69,Africa,South Sudan
ssd,South Sudan,1973,3627383.0,1535.33114,51.74,Africa,South Sudan
ssd,South Sudan,1974,3723259.0,1486.87787,52.01,Africa,South Sudan
ssd,South Sudan,1975,3821494.0,1591.52641,52.23,Africa,South Sudan
ssd,South Sudan,1976,3921910.0,1413.80227,52.45,Africa,South Sudan
ssd,South Sudan,1977,4024032.0,1429.86879,52.67,Africa,South Sudan
ssd,South Sudan,1978,4127657.0,1350.62211,52.84,Africa,South Sudan
ssd,South Sudan,1979,4232605.0,1171.3234,53.01,Africa,South Sudan
ssd,South Sudan,1980,4339030.0,1120.28565,53.11,Africa,South Sudan
ssd,South Sudan,1981,4447272.0,1150.9792,53.23,Africa,South Sudan
ssd,South Sudan,1982,4557686.0,1171.94929,53.28,Africa,South Sudan
ssd,South Sudan,1983,4661574.0,1040.54922,52.56,Africa,South Sudan
ssd,South Sudan,1984,4750627.0,1082.70894,52.62,Africa,South Sudan
ssd,South Sudan,1985,4834296.0,1187.54528,52.72,Africa,South Sudan
ssd,South Sudan,1986,4921240.0,1150.99485,52.84,Africa,South Sudan
ssd,South Sudan,1987,4962395.0,1247.41195,53.05,Africa,South Sudan
ssd,South Sudan,1988,4848029.0,1217.16247,53.29,Africa,South Sudan
ssd,South Sudan,1989,4713229.0,1193.55753,54.2,Africa,South Sudan
ssd,South Sudan,1990,4737633.0,1160.24303,54.45,Africa,South Sudan
ssd,South Sudan,1991,4836677.0,1140.96395,54.72,Africa,South Sudan
ssd,South Sudan,1992,4909749.0,1000.11308,54.98,Africa,South Sudan
ssd,South Sudan,1993,4956002.0,997.99161,55.26,Africa,South Sudan
ssd,South Sudan,1994,5071184.0,781.15456,55.56,Africa,South Sudan
ssd,South Sudan,1995,5225836.0,767.24984,55.84,Africa,South Sudan
ssd,South Sudan,1996,5356925.0,775.03025,56.17,Africa,South Sudan
ssd,South Sudan,1997,5509136.0,728.03187,54.45,Africa,South Sudan
ssd,South Sudan,1998,5620068.0,715.8547,55.37,Africa,South Sudan
ssd,South Sudan,1999,5771628.0,708.4967,56.33,Africa,South Sudan
ssd,South Sudan,2000,6032267.0,701.20667,57.01,Africa,South Sudan
ssd,South Sudan,2001,6308391.0,696.29345,57.7,Africa,South Sudan
ssd,South Sudan,2002,6596806.0,696.00116,58.06,Africa,South Sudan
ssd,South Sudan,2003,6903127.0,695.67877,58.38,Africa,South Sudan
ssd,South Sudan,2004,7233041.0,694.19612,58.9,Africa,South Sudan
ssd,South Sudan,2005,7590143.0,691.5774,59.25,Africa,South Sudan
ssd,South Sudan,2006,7976526.0,685.61683,59.19,Africa,South Sudan
ssd,South Sudan,2007,8388788.0,680.81284,59.65,Africa,South Sudan
ssd,South Sudan,2008,8817647.0,676.04252,60.04,Africa,South Sudan
ssd,South Sudan,2009,9243556.0,671.30562,59.83,Africa,South Sudan
ssd,South Sudan,2010,9745953.0,665.518,60.58,Africa,South Sudan
ssd,South Sudan,2011,10288109.0,665.518,60.55,Africa,South Sudan
ssd,South Sudan,2012,10756240.0,325.292,61.08,Africa,South Sudan
ssd,South Sudan,2013,11166275.0,407.52,60.81,Africa,South Sudan
ssd,South Sudan,2014,11235073.0,408.16,60.92,Africa,South Sudan
ssd,South Sudan,2015,11107561.0,398.849,61.64,Africa,South Sudan
ssd,South Sudan,2016,10830102.0,339.143,62.05,Africa,South Sudan
ssd,South Sudan,2017,10259154.0,316.051,62.3,Africa,South Sudan
ssd,South Sudan,2018,10122977.0,492.682,62.98,Africa,South Sudan
ssd,South Sudan,2019,10423384.0,582.824,63.74,Africa,South Sudan
ssd,South Sudan,2020,10698467.0,625.73,63.25,Africa,South Sudan
ssd,South Sudan,2021,10865780.0,1022.662,62.67,Africa,South Sudan
ssd,South Sudan,2022,11021177.0,1009.485,63.35,Africa,South Sudan
ssd,South Sudan,2023,11483374.0,1041.321,64.42,Africa,South Sudan
ssd,South Sudan,2024,11943408.0,750.318,65.09,Africa,South Sudan
ssd,South Sudan,2025,12188788.0,716.249,65.36,Africa,South Sudan
ssd,South Sudan,2026,12436037.0,1169.816,65.63,Africa,South Sudan
ssd,South Sudan,2027,12687303.0,1218.5274,65.89,Africa,South Sudan
ssd,South Sudan,2028,12941500.0,1363.89208,66.15,Africa,South Sudan
ssd,South Sudan,2029,13198085.0,1463.76114,66.42,Africa,South Sudan
ssd,South Sudan,2030,13457453.0,1503.50487,66.68,Africa,South Sudan
ssd,South Sudan,2031,13725412.0,1530.56796,66.94,Africa,South Sudan
ssd,South Sudan,2032,13996351.0,1558.11818,67.2,Africa,South Sudan
ssd,South Sudan,2033,14261765.0,1586.16431,67.47,Africa,South Sudan
ssd,South Sudan,2034,14527550.0,1614.71527,67.7,Africa,South Sudan
ssd,South Sudan,2035,14798600.0,1643.78014,67.94,Africa,South Sudan
ssd,South Sudan,2036,15070095.0,1673.36818,68.19,Africa,South Sudan
ssd,South Sudan,2037,15335703.0,1703.48881,68.44,Africa,South Sudan
ssd,South Sudan,2038,15595970.0,1734.15161,68.68,Africa,South Sudan
ssd,South Sudan,2039,15850694.0,1765.36634,68.91,Africa,South Sudan
ssd,South Sudan,2040,16101480.0,1797.14293,69.15,Africa,South Sudan
ssd,South Sudan,2041,16350150.0,1829.49151,69.4,Africa,South Sudan
ssd,South Sudan,2042,16593363.0,1862.42235,69.63,Africa,South Sudan
ssd,South Sudan,2043,16829207.0,1895.94595,69.86,Africa,South Sudan
ssd,South Sudan,2044,17060174.0,1930.07298,70.09,Africa,South Sudan
ssd,South Sudan,2045,17286410.0,1964.8143,70.32,Africa,South Sudan
ssd,South Sudan,2046,17509696.0,2000.18095,70.55,Africa,South Sudan
ssd,South Sudan,2047,17728337.0,2035.59184,70.77,Africa,South Sudan
ssd,South Sudan,2048,17938440.0,2071.91984,70.99,Africa,South Sudan
ssd,South Sudan,2049,18142896.0,2109.19153,71.21,Africa,South Sudan
ssd,South Sudan,2050,18341974.0,2147.43424,71.41,Africa,South Sudan
ssd,South Sudan,2051,18542997.0,2186.67615,71.63,Africa,South Sudan
ssd,South Sudan,2052,18754446.0,2226.94622,71.86,Africa,South Sudan
ssd,South Sudan,2053,18960799.0,2268.27429,72.07,Africa,South Sudan
ssd,South Sudan,2054,19160601.0,2310.69107,72.28,Africa,South Sudan
ssd,South Sudan,2055,19359463.0,2354.22815,72.49,Africa,South Sudan
ssd,South Sudan,2056,19552147.0,2398.91804,72.7,Africa,South Sudan
ssd,South Sudan,2057,19744938.0,2444.7942,72.91,Africa,South Sudan
ssd,South Sudan,2058,19933628.0,2491.89102,73.12,Africa,South Sudan
ssd,South Sudan,2059,20122595.0,2540.2439,73.33,Africa,South Sudan
ssd,South Sudan,2060,20307632.0,2589.88923,73.52,Africa,South Sudan
ssd,South Sudan,2061,20482898.0,2640.86444,73.73,Africa,South Sudan
ssd,South Sudan,2062,20659136.0,2693.20798,73.93,Africa,South Sudan
ssd,South Sudan,2063,20835763.0,2746.95941,74.13,Africa,South Sudan
ssd,South Sudan,2064,21010107.0,2802.15937,74.35,Africa,South Sudan
ssd,South Sudan,2065,21185711.0,2858.8496,74.53,Africa,South Sudan
ssd,South Sudan,2066,21356305.0,2917.073,74.73,Africa,South Sudan
ssd,South Sudan,2067,21521042.0,2976.87363,74.92,Africa,South Sudan
ssd,South Sudan,2068,21690000.0,3038.29673,75.11,Africa,South Sudan
ssd,South Sudan,2069,21849261.0,3101.38874,75.29,Africa,South Sudan
ssd,South Sudan,2070,21989974.0,3166.19732,75.48,Africa,South Sudan
ssd,South Sudan,2071,22132134.0,3232.7714,75.66,Africa,South Sudan
ssd,South Sudan,2072,22278428.0,3301.16116,75.85,Africa,South Sudan
ssd,South Sudan,2073,22420565.0,3371.41804,76.03,Africa,South Sudan
ssd,South Sudan,2074,22561549.0,3443.59483,76.2,Africa,South Sudan
ssd,South Sudan,2075,22690769.0,3517.74561,76.38,Africa,South Sudan
ssd,South Sudan,2076,22798640.0,3593.9258,76.56,Africa,South Sudan
ssd,South Sudan,2077,22902423.0,3672.19217,76.72,Africa,South Sudan
ssd,South Sudan,2078,23005183.0,3752.60286,76.9,Africa,South Sudan
ssd,South Sudan,2079,23101521.0,3835.21739,77.08,Africa,South Sudan
ssd,South Sudan,2080,23186729.0,3920.09667,77.24,Africa,South Sudan
ssd,South Sudan,2081,23260637.0,4007.303,77.42,Africa,South Sudan
ssd,South Sudan,2082,23335453.0,4096.90009,77.58,Africa,South Sudan
ssd,South Sudan,2083,23407693.0,4188.95308,77.75,Africa,South Sudan
ssd,South Sudan,2084,23477727.0,4283.5285,77.92,Africa,South Sudan
ssd,South Sudan,2085,23535228.0,4380.69432,78.09,Africa,South Sudan
ssd,South Sudan,2086,23583756.0,4480.51992,78.25,Africa,South Sudan
ssd,South Sudan,2087,23627724.0,4583.0761,78.41,Africa,South Sudan
ssd,South Sudan,2088,23667427.0,4688.43508,78.57,Africa,South Sudan
ssd,South Sudan,2089,23710145.0,4796.67048,78.75,Africa,South Sudan
ssd,South Sudan,2090,23741231.0,4907.85729,78.9,Africa,South Sudan
ssd,South Sudan,2091,23761300.0,5022.07191,79.06,Africa,South Sudan
ssd,South Sudan,2092,23780454.0,5139.39209,79.22,Africa,South Sudan
ssd,South Sudan,2093,23794667.0,5259.89693,79.39,Africa,South Sudan
ssd,South Sudan,2094,23798293.0,5383.66681,79.55,Africa,South Sudan
ssd,South Sudan,2095,23801612.0,5510.78346,79.72,Africa,South Sudan
ssd,South Sudan,2096,23810976.0,5641.32981,79.88,Africa,South Sudan
ssd,South Sudan,2097,23815418.0,5775.39005,80.04,Africa,South Sudan
ssd,South Sudan,2098,23823439.0,5913.04952,80.19,Africa,South Sudan
ssd,South Sudan,2099,23835038.0,6054.39472,80.35,Africa,South Sudan
ssd,South Sudan,2100,23840772.0,6199.51322,80.52,Africa,South Sudan
stp,Sao Tome and Principe,1800,22731.0,1034.73408,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1801,22731.0,1037.16875,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1802,22731.0,1038.38608,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1803,22731.0,1040.82075,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1804,22731.0,1043.25542,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1805,22731.0,1044.47275,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1806,22731.0,1046.90742,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1807,22731.0,1048.12476,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1808,22731.0,1050.55942,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1809,22731.0,1052.99409,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1810,22731.0,1054.21143,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1811,22731.0,1056.6461,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1812,22731.0,1057.86343,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1813,22731.0,1060.2981,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1814,22731.0,1062.73277,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1815,22731.0,1063.9501,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1816,22731.0,1066.38477,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1817,22731.0,1067.6021,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1818,22731.0,1070.03677,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1819,22763.0,1072.47144,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1820,22828.0,1073.68877,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1821,22925.0,1076.12344,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1822,23056.0,1078.55811,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1823,23219.0,1079.77544,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1824,23384.0,1082.21011,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1825,23549.0,1084.64478,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1826,23716.0,1085.86212,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1827,23885.0,1088.29678,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1828,24054.0,1090.73145,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1829,24224.0,1091.94879,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1830,24396.0,1094.38346,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1831,24569.0,1096.81812,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1832,24743.0,1098.03546,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1833,24919.0,1100.47013,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1834,25095.0,1102.90479,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1835,25273.0,1104.12213,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1836,25452.0,1106.5568,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1837,25633.0,1108.99147,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1838,25815.0,1110.2088,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1839,25998.0,1112.64347,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1840,26182.0,1115.07814,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1841,26367.0,1116.29547,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1842,26554.0,1118.73014,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1843,26743.0,1121.16481,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1844,26932.0,1123.59948,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1845,27123.0,1124.81681,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1846,27315.0,1127.25148,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1847,27509.0,1129.68615,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1848,27704.0,1130.90348,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1849,27901.0,1133.33815,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1850,28098.0,1135.77282,31.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1851,28304.0,1138.20749,30.96,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1852,28510.0,1139.42482,30.93,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1853,28718.0,1141.85949,30.89,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1854,28928.0,1144.29416,30.86,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1855,29139.0,1146.72883,30.82,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1856,29352.0,1147.94616,30.79,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1857,29567.0,1150.38083,30.75,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1858,29783.0,1152.8155,30.72,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1859,30000.0,1155.25017,30.68,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1860,30219.0,1156.4675,30.65,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1861,30440.0,1158.90217,30.61,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1862,30662.0,1161.33684,30.58,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1863,30886.0,1163.77151,30.54,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1864,31112.0,1164.98884,30.51,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1865,31339.0,1167.42351,30.47,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1866,31568.0,1169.85818,30.44,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1867,31798.0,1172.29284,30.4,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1868,32030.0,1173.51018,30.37,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1869,32264.0,1175.94485,30.33,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1870,32500.0,1178.37952,30.3,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1871,32737.0,1180.81418,30.26,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1872,32976.0,1183.24885,30.23,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1873,33217.0,1184.46619,30.19,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1874,33460.0,1186.90086,30.16,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1875,33704.0,1189.33552,30.12,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1876,33950.0,1191.77019,30.09,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1877,34198.0,1194.20486,30.05,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1878,34448.0,1196.63953,30.02,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1879,34699.0,1197.85686,29.98,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1880,34952.0,1200.29153,29.95,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1881,35208.0,1202.7262,29.91,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1882,35465.0,1205.16087,29.88,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1883,35724.0,1207.59554,29.84,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1884,35985.0,1208.81287,29.81,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1885,36247.0,1211.24754,29.77,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1886,36512.0,1213.68221,29.74,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1887,36779.0,1216.11688,29.7,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1888,37047.0,1218.55155,29.67,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1889,37318.0,1220.98621,29.63,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1890,37590.0,1223.42088,29.6,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1891,37865.0,1224.63822,29.56,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1892,38141.0,1227.07289,29.53,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1893,38419.0,1229.50755,29.49,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1894,38700.0,1231.94222,29.46,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1895,38983.0,1234.37689,29.42,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1896,39267.0,1236.81156,29.39,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1897,39554.0,1239.24623,29.35,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1898,39843.0,1241.68089,29.32,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1899,40397.0,1242.89823,29.28,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1900,41228.0,1245.3329,29.25,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1901,42350.0,1247.76757,29.21,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1902,43777.0,1250.20223,29.18,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1903,45521.0,1252.6369,29.14,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1904,47335.0,1255.07157,29.11,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1905,49221.0,1257.50624,29.07,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1906,51183.0,1259.94091,29.04,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1907,53222.0,1262.37558,29.0,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1908,55343.0,1264.81024,28.97,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1909,57013.0,1267.24491,28.93,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1910,58216.0,1269.67958,28.9,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1911,58936.0,1270.89692,28.86,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1912,59157.0,1273.33158,28.83,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1913,58862.0,1275.76625,28.79,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1914,58568.0,1278.20092,28.76,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1915,58275.0,1280.63559,28.72,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1916,57984.0,1283.07026,28.69,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1917,57694.0,1285.50493,28.65,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1918,57394.0,1287.9396,11.07,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1919,57233.0,1290.37426,28.58,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1920,57211.0,1292.80893,28.55,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1921,57330.0,1304.98227,28.51,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1922,57588.0,1318.37295,28.48,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1923,57987.0,1332.98096,28.44,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1924,58388.0,1345.1543,28.41,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1925,58793.0,1358.54498,28.37,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1926,59200.0,1371.93566,28.34,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1927,59609.0,1384.109,28.3,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1928,60022.0,1397.49967,28.27,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1929,60374.0,1412.10768,28.23,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1930,60663.0,1425.49836,28.2,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1931,60890.0,1438.88904,28.16,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1932,61055.0,1452.27971,28.13,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1933,61156.0,1465.67039,28.09,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1934,61257.0,1480.2784,28.06,Africa,Sao Tome and Principe
stp,Sao Tome and Principe,1935,61358.0,1493.66908,28.02,Africa,Sao Tome and Principe
